SampleID,Cross,Tank ,System,Polyp,UniPolyp,Eggs(Sample),Mesentary,Count,Year,Treatment
2549,LT,IHP1B,IHP1,1,2549_1,Y,1,7,2020,Ambient
2549,LT,IHP1B,IHP1,1,2549_1,Y,2,3,2020,Ambient
2549,LT,IHP1B,IHP1,1,2549_1,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,1,2549_1,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,2,2549_2,N,1,0,2020,Ambient
2549,LT,IHP1B,IHP1,2,2549_2,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,2,2549_2,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,2,2549_2,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,3,2549_3,Y,1,5,2020,Ambient
2549,LT,IHP1B,IHP1,3,2549_3,Y,2,4,2020,Ambient
2549,LT,IHP1B,IHP1,3,2549_3,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,3,2549_3,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,4,2549_4,N,1,0,2020,Ambient
2549,LT,IHP1B,IHP1,4,2549_4,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,4,2549_4,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,4,2549_4,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,5,2549_5,N,1,0,2020,Ambient
2549,LT,IHP1B,IHP1,5,2549_5,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,5,2549_5,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,5,2549_5,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,6,2549_6,Y,1,2,2020,Ambient
2549,LT,IHP1B,IHP1,6,2549_6,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,6,2549_6,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,6,2549_6,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,7,2549_7,N,1,0,2020,Ambient
2549,LT,IHP1B,IHP1,7,2549_7,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,7,2549_7,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,7,2549_7,Y,4,1,2020,Ambient
2549,LT,IHP1B,IHP1,8,2549_8,N,1,0,2020,Ambient
2549,LT,IHP1B,IHP1,8,2549_8,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,8,2549_8,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,8,2549_8,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,9,2549_9,Y,1,7,2020,Ambient
2549,LT,IHP1B,IHP1,9,2549_9,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,9,2549_9,Y,3,6,2020,Ambient
2549,LT,IHP1B,IHP1,9,2549_9,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,10,2549_10,Y,1,4,2020,Ambient
2549,LT,IHP1B,IHP1,10,2549_10,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,10,2549_10,Y,3,5,2020,Ambient
2549,LT,IHP1B,IHP1,10,2549_10,N,4,0,2020,Ambient
2549,LT,IHP1B,IHP1,11,2549_11,Y,1,4,2020,Ambient
2549,LT,IHP1B,IHP1,11,2549_11,N,2,0,2020,Ambient
2549,LT,IHP1B,IHP1,11,2549_11,N,3,0,2020,Ambient
2549,LT,IHP1B,IHP1,11,2549_11,N,4,0,2020,Ambient
2600,LL,IHP1A,IHP1,1,2600_1,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,1,2600_1,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,1,2600_1,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,1,2600_1,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,2,2600_2,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,2,2600_2,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,2,2600_2,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,2,2600_2,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,3,2600_3,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,3,2600_3,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,3,2600_3,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,3,2600_3,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,4,2600_4,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,4,2600_4,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,4,2600_4,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,4,2600_4,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,5,2600_5,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,5,2600_5,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,5,2600_5,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,5,2600_5,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,6,2600_6,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,6,2600_6,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,6,2600_6,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,6,2600_6,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,7,2600_7,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,7,2600_7,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,7,2600_7,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,7,2600_7,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,8,2600_8,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,8,2600_8,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,8,2600_8,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,8,2600_8,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,9,2600_9,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,9,2600_9,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,9,2600_9,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,9,2600_9,N,4,0,2020,NA
2600,LL,IHP1A,IHP1,10,2600_10,N,1,0,2020,NA
2600,LL,IHP1A,IHP1,10,2600_10,N,2,0,2020,NA
2600,LL,IHP1A,IHP1,10,2600_10,N,3,0,2020,NA
2600,LL,IHP1A,IHP1,10,2600_10,N,4,0,2020,NA
5447,LL,SGS4B,SGS4,1,5447_1,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,1,5447_1,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,1,5447_1,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,1,5447_1,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,2,5447_2,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,2,5447_2,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,2,5447_2,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,2,5447_2,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,3,5447_3,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,3,5447_3,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,3,5447_3,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,3,5447_3,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,4,5447_4,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,4,5447_4,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,4,5447_4,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,4,5447_4,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,5,5447_5,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,5,5447_5,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,5,5447_5,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,5,5447_5,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,6,5447_6,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,6,5447_6,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,6,5447_6,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,6,5447_6,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,7,5447_7,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,7,5447_7,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,7,5447_7,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,7,5447_7,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,8,5447_8,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,8,5447_8,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,8,5447_8,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,8,5447_8,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,9,5447_9,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,9,5447_9,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,9,5447_9,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,9,5447_9,N,4,0,2020,Ambient
5447,LL,SGS4B,SGS4,10,5447_10,N,1,0,2020,Ambient
5447,LL,SGS4B,SGS4,10,5447_10,N,2,0,2020,Ambient
5447,LL,SGS4B,SGS4,10,5447_10,N,3,0,2020,Ambient
5447,LL,SGS4B,SGS4,10,5447_10,N,4,0,2020,Ambient
5495,LL,IHP1D,IHP1,1,5495_1,Y,1,5,2020,Elevated
5495,LL,IHP1D,IHP1,1,5495_1,Y,2,3,2020,Elevated
5495,LL,IHP1D,IHP1,1,5495_1,Y,3,4,2020,Elevated
5495,LL,IHP1D,IHP1,1,5495_1,Y,4,5,2020,Elevated
5495,LL,IHP1D,IHP1,2,5495_2,Y,1,4,2020,Elevated
5495,LL,IHP1D,IHP1,2,5495_2,Y,2,4,2020,Elevated
5495,LL,IHP1D,IHP1,2,5495_2,Y,3,3,2020,Elevated
5495,LL,IHP1D,IHP1,2,5495_2,Y,4,4,2020,Elevated
5495,LL,IHP1D,IHP1,3,5495_3,Y,1,5,2020,Elevated
5495,LL,IHP1D,IHP1,3,5495_3,Y,2,4,2020,Elevated
5495,LL,IHP1D,IHP1,3,5495_3,Y,3,3,2020,Elevated
5495,LL,IHP1D,IHP1,3,5495_3,Y,4,3,2020,Elevated
5495,LL,IHP1D,IHP1,4,5495_4,Y,1,4,2020,Elevated
5495,LL,IHP1D,IHP1,4,5495_4,Y,2,4,2020,Elevated
5495,LL,IHP1D,IHP1,4,5495_4,Y,3,3,2020,Elevated
5495,LL,IHP1D,IHP1,4,5495_4,Y,4,6,2020,Elevated
5495,LL,IHP1D,IHP1,5,5495_5,Y,1,4,2020,Elevated
5495,LL,IHP1D,IHP1,5,5495_5,Y,2,3,2020,Elevated
5495,LL,IHP1D,IHP1,5,5495_5,Y,3,3,2020,Elevated
5495,LL,IHP1D,IHP1,5,5495_5,Y,4,3,2020,Elevated
5495,LL,IHP1D,IHP1,6,5495_6,Y,1,4,2020,Elevated
5495,LL,IHP1D,IHP1,6,5495_6,Y,2,6,2020,Elevated
5495,LL,IHP1D,IHP1,6,5495_6,Y,3,4,2020,Elevated
5495,LL,IHP1D,IHP1,6,5495_6,Y,4,5,2020,Elevated
5495,LL,IHP1D,IHP1,7,5495_7,Y,1,2,2020,Elevated
5495,LL,IHP1D,IHP1,7,5495_7,Y,2,2,2020,Elevated
5495,LL,IHP1D,IHP1,7,5495_7,Y,3,3,2020,Elevated
5495,LL,IHP1D,IHP1,7,5495_7,Y,4,3,2020,Elevated
5495,LL,IHP1D,IHP1,8,5495_8,Y,1,6,2020,Elevated
5495,LL,IHP1D,IHP1,8,5495_8,Y,2,7,2020,Elevated
5495,LL,IHP1D,IHP1,8,5495_8,Y,3,4,2020,Elevated
5495,LL,IHP1D,IHP1,8,5495_8,Y,4,5,2020,Elevated
5495,LL,IHP1D,IHP1,9,5495_9,Y,1,5,2020,Elevated
5495,LL,IHP1D,IHP1,9,5495_9,Y,2,7,2020,Elevated
5495,LL,IHP1D,IHP1,9,5495_9,N,3,0,2020,Elevated
5495,LL,IHP1D,IHP1,9,5495_9,Y,4,4,2020,Elevated
5495,LL,IHP1D,IHP1,10,5495_10,Y,1,4,2020,Elevated
5495,LL,IHP1D,IHP1,10,5495_10,N,2,0,2020,Elevated
5495,LL,IHP1D,IHP1,10,5495_10,Y,3,3,2020,Elevated
5495,LL,IHP1D,IHP1,10,5495_10,N,4,0,2020,Elevated
2583,LT,SGS4C,SGS4,1,2583_1,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,1,2583_1,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,1,2583_1,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,1,2583_1,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,2,2583_2,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,2,2583_2,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,2,2583_2,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,2,2583_2,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,3,2583_3,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,3,2583_3,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,3,2583_3,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,3,2583_3,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,4,2583_4,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,4,2583_4,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,4,2583_4,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,4,2583_4,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,5,2583_5,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,5,2583_5,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,5,2583_5,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,5,2583_5,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,6,2583_6,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,6,2583_6,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,6,2583_6,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,6,2583_6,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,7,2583_7,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,7,2583_7,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,7,2583_7,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,7,2583_7,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,8,2583_8,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,8,2583_8,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,8,2583_8,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,8,2583_8,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,9,2583_9,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,9,2583_9,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,9,2583_9,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,9,2583_9,N,4,0,2020,NA
2583,LT,SGS4C,SGS4,10,2583_10,N,1,0,2020,NA
2583,LT,SGS4C,SGS4,10,2583_10,N,2,0,2020,NA
2583,LT,SGS4C,SGS4,10,2583_10,N,3,0,2020,NA
2583,LT,SGS4C,SGS4,10,2583_10,N,4,0,2020,NA
2629,LT,IHP1B,IHP1,1,2629_1,Y,1,6,2020,Ambient
2629,LT,IHP1B,IHP1,1,2629_1,Y,2,4,2020,Ambient
2629,LT,IHP1B,IHP1,1,2629_1,Y,3,8,2020,Ambient
2629,LT,IHP1B,IHP1,1,2629_1,Y,4,7,2020,Ambient
2629,LT,IHP1B,IHP1,2,2629_2,Y,1,6,2020,Ambient
2629,LT,IHP1B,IHP1,2,2629_2,Y,2,6,2020,Ambient
2629,LT,IHP1B,IHP1,2,2629_2,Y,3,3,2020,Ambient
2629,LT,IHP1B,IHP1,2,2629_2,Y,4,6,2020,Ambient
2629,LT,IHP1B,IHP1,3,2629_3,Y,1,8,2020,Ambient
2629,LT,IHP1B,IHP1,3,2629_3,Y,2,7,2020,Ambient
2629,LT,IHP1B,IHP1,3,2629_3,Y,3,8,2020,Ambient
2629,LT,IHP1B,IHP1,3,2629_3,Y,4,7,2020,Ambient
2629,LT,IHP1B,IHP1,4,2629_4,Y,1,4,2020,Ambient
2629,LT,IHP1B,IHP1,4,2629_4,Y,2,3,2020,Ambient
2629,LT,IHP1B,IHP1,4,2629_4,Y,3,6,2020,Ambient
2629,LT,IHP1B,IHP1,4,2629_4,Y,4,6,2020,Ambient
2629,LT,IHP1B,IHP1,5,2629_5,Y,1,5,2020,Ambient
2629,LT,IHP1B,IHP1,5,2629_5,Y,2,4,2020,Ambient
2629,LT,IHP1B,IHP1,5,2629_5,Y,3,5,2020,Ambient
2629,LT,IHP1B,IHP1,5,2629_5,Y,4,4,2020,Ambient
2629,LT,IHP1B,IHP1,6,2629_6,Y,1,7,2020,Ambient
2629,LT,IHP1B,IHP1,6,2629_6,Y,2,6,2020,Ambient
2629,LT,IHP1B,IHP1,6,2629_6,Y,3,3,2020,Ambient
2629,LT,IHP1B,IHP1,6,2629_6,Y,4,7,2020,Ambient
2629,LT,IHP1B,IHP1,7,2629_7,Y,1,5,2020,Ambient
2629,LT,IHP1B,IHP1,7,2629_7,Y,2,6,2020,Ambient
2629,LT,IHP1B,IHP1,7,2629_7,Y,3,6,2020,Ambient
2629,LT,IHP1B,IHP1,7,2629_7,Y,4,8,2020,Ambient
2629,LT,IHP1B,IHP1,8,2629_8,Y,1,6,2020,Ambient
2629,LT,IHP1B,IHP1,8,2629_8,Y,2,8,2020,Ambient
2629,LT,IHP1B,IHP1,8,2629_8,Y,3,2,2020,Ambient
2629,LT,IHP1B,IHP1,8,2629_8,Y,4,4,2020,Ambient
2629,LT,IHP1B,IHP1,9,2629_9,Y,1,4,2020,Ambient
2629,LT,IHP1B,IHP1,9,2629_9,Y,2,6,2020,Ambient
2629,LT,IHP1B,IHP1,9,2629_9,Y,3,4,2020,Ambient
2629,LT,IHP1B,IHP1,9,2629_9,Y,4,6,2020,Ambient
2629,LT,IHP1B,IHP1,10,2629_10,Y,1,6,2020,Ambient
2629,LT,IHP1B,IHP1,10,2629_10,Y,2,5,2020,Ambient
2629,LT,IHP1B,IHP1,10,2629_10,Y,3,6,2020,Ambient
2629,LT,IHP1B,IHP1,10,2629_10,Y,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,1,5531_1,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,1,5531_1,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,1,5531_1,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,1,5531_1,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,2,5531_2,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,2,5531_2,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,2,5531_2,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,2,5531_2,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,3,5531_3,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,3,5531_3,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,3,5531_3,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,3,5531_3,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,4,5531_4,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,4,5531_4,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,4,5531_4,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,4,5531_4,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,5,5531_5,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,5,5531_5,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,5,5531_5,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,5,5531_5,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,6,5531_6,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,6,5531_6,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,6,5531_6,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,6,5531_6,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,7,5531_7,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,7,5531_7,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,7,5531_7,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,7,5531_7,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,8,5531_8,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,8,5531_8,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,8,5531_8,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,8,5531_8,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,9,5531_9,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,9,5531_9,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,9,5531_9,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,9,5531_9,N,4,0,2020,Ambient
5531,LL,SGS4C,SGS4,10,5531_10,N,1,0,2020,Ambient
5531,LL,SGS4C,SGS4,10,5531_10,N,2,0,2020,Ambient
5531,LL,SGS4C,SGS4,10,5531_10,N,3,0,2020,Ambient
5531,LL,SGS4C,SGS4,10,5531_10,N,4,0,2020,Ambient
5446,LL,SGS4C,SGS4,1,5446_1,Y,1,4,2020,Elevated
5446,LL,SGS4C,SGS4,1,5446_1,Y,2,4,2020,Elevated
5446,LL,SGS4C,SGS4,1,5446_1,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,1,5446_1,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,2,5446_2,Y,1,6,2020,Elevated
5446,LL,SGS4C,SGS4,2,5446_2,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,2,5446_2,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,2,5446_2,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,3,5446_3,N,1,0,2020,Elevated
5446,LL,SGS4C,SGS4,3,5446_3,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,3,5446_3,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,3,5446_3,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,4,5446_4,N,1,0,2020,Elevated
5446,LL,SGS4C,SGS4,4,5446_4,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,4,5446_4,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,4,5446_4,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,5,5446_5,N,1,0,2020,Elevated
5446,LL,SGS4C,SGS4,5,5446_5,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,5,5446_5,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,5,5446_5,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,6,5446_6,N,1,0,2020,Elevated
5446,LL,SGS4C,SGS4,6,5446_6,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,6,5446_6,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,6,5446_6,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,7,5446_7,N,1,0,2020,Elevated
5446,LL,SGS4C,SGS4,7,5446_7,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,7,5446_7,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,7,5446_7,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,8,5446_8,N,1,0,2020,Elevated
5446,LL,SGS4C,SGS4,8,5446_8,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,8,5446_8,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,8,5446_8,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,9,5446_9,N,1,0,2020,Elevated
5446,LL,SGS4C,SGS4,9,5446_9,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,9,5446_9,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,9,5446_9,N,4,0,2020,Elevated
5446,LL,SGS4C,SGS4,10,5446_10,N,1,0,2020,Elevated
5446,LL,SGS4C,SGS4,10,5446_10,N,2,0,2020,Elevated
5446,LL,SGS4C,SGS4,10,5446_10,N,3,0,2020,Elevated
5446,LL,SGS4C,SGS4,10,5446_10,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,1,5525_1,Y,1,2,2020,Elevated
5525,LL,SGS4A,SGS4,1,5525_1,Y,2,2,2020,Elevated
5525,LL,SGS4A,SGS4,1,5525_1,Y,3,4,2020,Elevated
5525,LL,SGS4A,SGS4,1,5525_1,Y,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,2,5525_2,Y,1,2,2020,Elevated
5525,LL,SGS4A,SGS4,2,5525_2,N,2,0,2020,Elevated
5525,LL,SGS4A,SGS4,2,5525_2,N,3,0,2020,Elevated
5525,LL,SGS4A,SGS4,2,5525_2,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,3,5525_3,Y,1,2,2020,Elevated
5525,LL,SGS4A,SGS4,3,5525_3,Y,2,4,2020,Elevated
5525,LL,SGS4A,SGS4,3,5525_3,Y,3,4,2020,Elevated
5525,LL,SGS4A,SGS4,3,5525_3,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,4,5525_4,N,1,0,2020,Elevated
5525,LL,SGS4A,SGS4,4,5525_4,N,2,0,2020,Elevated
5525,LL,SGS4A,SGS4,4,5525_4,N,3,0,2020,Elevated
5525,LL,SGS4A,SGS4,4,5525_4,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,5,5525_5,N,1,0,2020,Elevated
5525,LL,SGS4A,SGS4,5,5525_5,N,2,0,2020,Elevated
5525,LL,SGS4A,SGS4,5,5525_5,N,3,0,2020,Elevated
5525,LL,SGS4A,SGS4,5,5525_5,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,6,5525_6,N,1,0,2020,Elevated
5525,LL,SGS4A,SGS4,6,5525_6,N,2,0,2020,Elevated
5525,LL,SGS4A,SGS4,6,5525_6,N,3,0,2020,Elevated
5525,LL,SGS4A,SGS4,6,5525_6,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,7,5525_7,N,1,0,2020,Elevated
5525,LL,SGS4A,SGS4,7,5525_7,N,2,0,2020,Elevated
5525,LL,SGS4A,SGS4,7,5525_7,N,3,0,2020,Elevated
5525,LL,SGS4A,SGS4,7,5525_7,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,8,5525_8,N,1,0,2020,Elevated
5525,LL,SGS4A,SGS4,8,5525_8,N,2,0,2020,Elevated
5525,LL,SGS4A,SGS4,8,5525_8,N,3,0,2020,Elevated
5525,LL,SGS4A,SGS4,8,5525_8,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,9,5525_9,N,1,0,2020,Elevated
5525,LL,SGS4A,SGS4,9,5525_9,N,2,0,2020,Elevated
5525,LL,SGS4A,SGS4,9,5525_9,N,3,0,2020,Elevated
5525,LL,SGS4A,SGS4,9,5525_9,N,4,0,2020,Elevated
5525,LL,SGS4A,SGS4,10,5525_10,N,1,0,2020,Elevated
5525,LL,SGS4A,SGS4,10,5525_10,N,2,0,2020,Elevated
5525,LL,SGS4A,SGS4,10,5525_10,N,3,0,2020,Elevated
5525,LL,SGS4A,SGS4,10,5525_10,N,4,0,2020,Elevated
5490,LL,SGS4A,SGS4,1,5490_1,N,1,0,2020,Ambient
5490,LL,SGS4A,SGS4,1,5490_1,N,2,0,2020,Ambient
5490,LL,SGS4A,SGS4,1,5490_1,N,3,0,2020,Ambient
5490,LL,SGS4A,SGS4,1,5490_1,N,4,0,2020,Ambient
